session_id,station_id,vehicle_id,session_start,session_end,kwh_delivered,session_type,cost_usd,payment_method,connector_used,user_id
SES-002008,STN-016,VH-004,02/01/2025 13:30,02/01/2025 16:11,24.88,DC Fast Charge,8.46,CREDIT_CARD,J1772,U-5448
SES-014453,STN-003,VH-014,07-22-2025 03:38:05,07-22-2025 06:03:05,39.13,Level 2,7.43,debit_card,CHAdeMO,U-8122
SES-014245,STN-014,VH-014,2025/07/21 07:57,2025/07/21 10:33,8.17,Level 1,1.96,CREDIT_CARD,Tesla Supercharger,U-2316
SES-015299,STN-016,VH-014,31-Jul-2025 07:33:54,31-Jul-2025 08:17:54,21.68,DC Fast Charge,8.46,Google Pay,CHAdeMO,U-8173
SES-013674,STN-001,VH-014,2025-07-17 11:16:25,2025-07-17 12:18:25,22.94,DC Fast Charge,7.34,Google Pay,CHAdeMO,U-8564
SES-007349,STN05,VH-012,04/13/2025 15:43,04/13/2025 18:11,63.06,DC Fast Charge,25.22,Credit Card,J1772,U-9677
SES-003438,STN-006,VH-009,2025/02/23 21:46,2025/02/23 22:04,56.22,DC Fast Charge,20.24,debit_card,J1772,U-2566
SES-005300,STN-008,VH-011,03/16/2025 12:04,03/16/2025 12:59,63.54,DC Fast Charge,15.25,Apple Pay,J1772,U-4073
SES-002761,STN05,VH-005,02-13-2025 09:57:49,02-13-2025 11:15:49,43.44,DC Fast Charge,13.9,Apple Pay,CCS,U-9870
SES-019448,STN-009,VH-004,27-Sep-2025 03:46:56,27-Sep-2025 06:14:56,67.43,DC Fast Charge,$7.42,RFID,J1772,U-4091
SES-007876,STN-009,VH-009,04/22/2025 22:25,04/22/2025 23:50,27.47,Level 2,10.71,debit_card,J1772,U-4182
SES-002780,STN-001,V_ford_f-150_lightning,02/14/2025 17:05,02/14/2025 18:59,56.31,DC Fast Charge,21.4,credit_card,CCS,U-6756
SES-009978,STN-011,VEH#0006,05/24/2025 18:50,05/24/2025 20:04,49.76,DC Fast Charge,8.96,credit card,Tesla Supercharger,U-8290
SES-015796,STN-003,V_rivian_r1t,08-07-2025 11:08:36,08-07-2025 13:59:36,10.94,Level 2,$4.49,app_wallet,CCS,U-5475
SES-021290,STN-015,VEH#0002,2025/10/22 18:33,2025/10/22 21:22,30.45,Level 2,10.66,Credit Card,Tesla Supercharger,U-5214
SES-012458,STN-006,VH-004,2025-07-01 22:07:45,2025-07-01 23:35:45,2.51,Level 1,1.1,app_wallet,Tesla Supercharger,U-5847
SES-001258,STN-016,VH-012,01-20-2025 17:06:36,01-20-2025 18:11:36,35.99,DC Fast Charge,13.32,debit_card,CCS,U-8908
SES-002746,STN-006,VH-010,2025-02-13 20:49:23,2025-02-13 21:12:23,14.85,Level 2,1.49,Google Pay,J1772,U-2032
SES-014693,STN-011,V_ford_mustang_mach-e,07/23/2025 19:09,07/23/2025 19:36,8.78,Level 1,1.67,Google Pay,Tesla Supercharger,U-8238
SES-020987,STN-015,VH-004,10/18/2025 16:07,10/18/2025 18:06,14.85,DC Fast Charge,6.53,Google Pay,CCS,U-5553
SES-010348,STN-010,VH-011,29-May-2025 19:30:37,29-May-2025 22:23:37,30.6,Level 2,12.55,debit_card,CHAdeMO,U-4367
SES-013569,STN-003,VH-012,2025/07/16 11:44,2025/07/16 12:02,34.14,Level 2,11.61,app_wallet,Tesla Supercharger,U-6136
SES-005404,STN-013,VEH#0008,03/16/2025 19:52,03/16/2025 22:08,77.23,DC Fast Charge,30.89,credit_card,CHAdeMO,U-2554
SES-012084,STN-001,VH-001,2025-06-25 17:22:13,2025-06-25 18:02:13,18.91,DC Fast Charge,4.54,CREDIT_CARD,CCS,U-6139
SES-025800,STN-002,VH-006,12-22-2025 15:28:01,12-22-2025 18:07:01,9.48,Level 2,0.95,Google Pay,Tesla Supercharger,U-3480
SES-002954,STN11,VH-003,02/16/2025 11:58,02/16/2025 13:17,31.55,DC Fast Charge,$8.83,app_wallet,CCS,U-4028
SES-020324,STN-004,VH-006,2025-10-09 06:57:42,2025-10-09 07:29:42,38.3,Level 2,14.55,app_wallet,CCS,U-1854
SES-001541,STN-011,VH-004,01-25-2025 16:17:32,01-25-2025 19:12:32,-31.72,DC Fast Charge,6.66,credit_card,CHAdeMO,U-1689
SES-009441,STN-010,VH-012,05-16-2025 21:50:15,05-17-2025 00:28:15,29.49,Level 2,11.8,credit_card,Tesla Supercharger,U-4732
SES-012645,STN-004,VEH#0009,2025-07-04 06:25:40,2025-07-04 06:59:40,21.86,Level 2,$9.62,credit_card,J1772,U-9352
SES-007114,STN-001,VH-012,10-Apr-2025 09:13:30,10-Apr-2025 09:26:30,38.08,Level 2,16.76,app_wallet,CCS,U-3106
SES-009299,STN-012,VEH#0003,05-13-2025 12:14:51,05-13-2025 15:02:51,4.36,Level 1,0.96,Google Pay,Tesla Supercharger,U-6075
SES-013246,STN13,V_kia_ev6,07/13/2025 08:29,07/13/2025 09:53,21.25,Level 2,$4.89,RFID,Tesla Supercharger,U-4172
SES-004435,STN-018,VH-005,09-Mar-2025 15:11:29,09-Mar-2025 15:31:29,25.27,Level 2,4.8,CREDIT_CARD,CCS,U-8369
SES-023334,STN-018,VH-001,11/19/2025 10:21,11/19/2025 12:15,36.46,DC Fast Charge,13.85,Credit Card,CHAdeMO,U-5358
SES-018848,STN-013,VH-007,2025-09-19 14:03:59,2025-09-19 15:25:59,13.01,Level 2,$5.85,credit card,J1772,U-9115
SES-024545,STN-009,VH-012,12/05/2025 19:49,12/05/2025 20:30,6.22,Level 1,0.68,Credit Card,CCS,U-1647
SES-008023,STN-012,V_tesla_model_s,2025/04/24 15:24,2025/04/24 17:42,8.42,Level 2,2.44,Credit Card,CHAdeMO,U-5106
SES-022770,STN-017,VH-010,11-Nov-2025 09:52:03,11-Nov-2025 10:59:03,74.39,DC Fast Charge,14.13,CREDIT_CARD,CHAdeMO,U-4797
SES-000495,STN-014,VH-008,08-Jan-2025 11:51:31,08-Jan-2025 13:22:31,11.73,DC Fast Charge,2.93,debit_card,J1772,U-2350
SES-020800,STN-018,VH-003,10/16/2025 05:56,10/16/2025 07:15,61.39,DC Fast Charge,$17.19,app_wallet,Tesla Supercharger,U-7706
SES-005651,STN-001,VH-007,19-Mar-2025 14:19:56,19-Mar-2025 14:35:56,44.63,DC Fast Charge,9.37,CREDIT_CARD,Tesla Supercharger,U-3496
SES-019561,STN-008,VH-005,28-Sep-2025 16:44:28,28-Sep-2025 18:58:28,30.11,DC Fast Charge,4.82,debit_card,CCS,U-7715
SES-025149,STN-007,VH-002,2025-12-14 17:24:53,2025-12-14 18:44:53,9.29,Level 1,$3.25,debit_card,Tesla Supercharger,U-5273
SES-000540,STN-010,VH-008,01/09/2025 15:28,01/09/2025 17:41,20.14,DC Fast Charge,3.63,credit_card,J1772,U-2670
SES-016276,STN-017,VH-004,2025/08/14 17:44,2025/08/14 19:22,9.12,Level 2,1.0,Apple Pay,CCS,U-6038
SES-013683,STN-014,VH-013,2025/07/17 08:46,2025/07/17 09:56,12.01,Level 2,3.36,debit_card,Tesla Supercharger,U-9735
SES-017440,STN-007,VH-002,08/31/2025 05:54,08/31/2025 08:10,37.27,Level 2,$10.06,app_wallet,CHAdeMO,U-8663
SES-016002,STN-004,VH-011,08/10/2025 01:11,08/10/2025 03:49,-78.96,DC Fast Charge,33.16,credit card,Tesla Supercharger,U-1699
SES-016894,STN-010,VH-007,23-Aug-2025 20:57:43,23-Aug-2025 22:57:43,9.28,Level 2,$3.62,CREDIT_CARD,Tesla Supercharger,U-7163
SES-004096,STN-008,VEH#0014,06-Mar-2025 19:23:02,06-Mar-2025 22:01:02,36.76,Level 2,14.34,Google Pay,CHAdeMO,U-2362
SES-006965,STN-013,VH-014,2025/04/07 09:48,2025/04/07 12:14,-74.35,DC Fast Charge,32.71,credit card,CHAdeMO,U-4204
SES-023689,STN-014,VH-002,23-Nov-2025 14:06:59,23-Nov-2025 16:21:59,47.35,DC Fast Charge,17.05,credit card,CHAdeMO,U-7104
SES-008593,STN-008,VH-002,2025/05/02 18:23,2025/05/02 19:40,5.63,Level 1,$1.91,credit card,CHAdeMO,U-4072
SES-006083,STN-018,VH-004,2025/03/26 07:48,2025/03/26 08:24,53.73,DC Fast Charge,15.04,Google Pay,CCS,U-3963
SES-006407,STN-018,VH-012,03-30-2025 17:47:30,03-30-2025 19:00:30,53.97,DC Fast Charge,19.97,Credit Card,Tesla Supercharger,U-1265
SES-012891,STN-014,VH-011,2025/07/08 14:10,2025/07/08 16:14,21.1,Level 2,8.02,Apple Pay,CCS,U-1101
SES-024672,STN-006,VH-013,12/07/2025 05:00,12/07/2025 06:16,14.69,Level 2,5.14,app_wallet,Tesla Supercharger,U-7749
SES-022798,STN-001,V_rivian_r1t,11-12-2025 07:59:24,11-12-2025 08:52:24,74.69,DC Fast Charge,12.7,debit_card,CHAdeMO,U-3390
SES-006380,STN-007,VH-003,30-Mar-2025 17:50:19,30-Mar-2025 18:47:19,40.49,DC Fast Charge,$10.53,Google Pay,CHAdeMO,U-1522
SES-025806,STN-016,VH-014,2025-12-22 16:50:27,2025-12-22 18:23:27,9.8,Level 2,1.47,Apple Pay,Tesla Supercharger,U-6176
SES-001440,STN-011,VH-010,2025/01/23 16:37,2025/01/23 16:52,9.35,Level 1,$1.68,app_wallet,CHAdeMO,U-8762
SES-020591,STN-010,VH-002,10-12-2025 09:39:38,10-12-2025 11:15:38,22.55,DC Fast Charge,5.64,CREDIT_CARD,CHAdeMO,U-2136
SES-018189,STN-015,VH-008,09-10-2025 11:19:44,09-10-2025 12:38:44,39.68,DC Fast Charge,17.06,debit_card,J1772,U-7745
SES-020339,STN-001,VH-004,09-Oct-2025 15:56:39,09-Oct-2025 16:11:39,13.35,Level 2,5.34,debit_card,CHAdeMO,U-9880
SES-007241,STN-013,V_tesla_model_y,2025-04-12 19:39:21,2025-04-12 20:13:21,68.24,DC Fast Charge,19.11,CREDIT_CARD,Tesla Supercharger,U-5613
SES-023473,STN-011,VH-013,2025/11/21 21:35,2025/11/21 22:50,29.36,Level 2,7.34,debit_card,J1772,U-6618
SES-005476,STN-010,VH-001,17-Mar-2025 08:46:53,17-Mar-2025 10:26:53,28.86,Level 2,7.21,credit_card,J1772,U-6569
SES-019857,STN-007,VH-014,10/03/2025 14:35,10/03/2025 17:13,8.83,Level 1,1.24,app_wallet,Tesla Supercharger,U-6944
SES-022007,STN-018,VH-011,01-Nov-2025 08:07:31,01-Nov-2025 10:52:31,35.84,DC Fast Charge,13.62,Apple Pay,CCS,U-1506
SES-005204,STN-006,VH-009,15-Mar-2025 18:32:10,15-Mar-2025 19:04:10,64.66,DC Fast Charge,20.69,Google Pay,Tesla Supercharger,U-8910
SES-014457,STN-014,VH-013,2025-07-22 17:13:41,2025-07-22 18:52:41,7.98,Level 1,2.07,CREDIT_CARD,J1772,U-6262
SES-023869,STN-016,VEH#0001,2025-11-26 15:05:50,2025-11-26 15:16:50,58.9,DC Fast Charge,11.19,RFID,Tesla Supercharger,U-1390
SES-015843,STN-016,V_nissan_leaf,2025/08/08 15:24,2025/08/08 16:12,5.66,Level 2,0.85,RFID,Tesla Supercharger,U-5426
SES-009238,STN-010,VH-009,05/12/2025 12:33,05/12/2025 14:12,8.51,Level 2,3.49,Apple Pay,J1772,U-5685
SES-001384,STN-006,VH-006,2025/01/22 16:30,2025/01/22 19:18,38.33,DC Fast Charge,3.83,Apple Pay,Tesla Supercharger,U-4218
SES-018304,STN-010,VH-011,12-Sep-2025 09:07:13,12-Sep-2025 11:49:13,12.05,Level 2,3.49,CREDIT_CARD,CHAdeMO,U-9789
SES-025136,STN-015,VH-014,2025/12/14 16:58,2025/12/14 19:41,68.8,DC Fast Charge,28.21,Apple Pay,Tesla Supercharger,U-9304
SES-019799,STN-015,VH-004,10/02/2025 19:13,10/02/2025 21:09,65.42,DC Fast Charge,20.28,Google Pay,CHAdeMO,U-2619
SES-014313,STN-011,VH-007,2025-07-21 20:15:57,2025-07-21 22:16:57,30.38,Level 2,6.08,RFID,J1772,U-8908
SES-005139,STN-015,VH-014,03-14-2025 17:33:37,03-14-2025 19:13:37,21.52,Level 2,6.03,credit_card,CHAdeMO,U-1499
SES-019591,STN-017,VEH#0012,2025-09-28 08:54:43,2025-09-28 09:32:43,10.05,DC Fast Charge,1.11,credit card,CCS,U-1832
SES-008941,STN-018,VH-013,2025/05/08 08:31,2025/05/08 10:44,14.66,DC Fast Charge,2.49,RFID,J1772,U-6839
SES-023522,STN-010,VH-010,2025/11/22 16:44,2025/11/22 18:13,18.79,Level 2,8.08,credit_card,J1772,U-7634
SES-015504,STN-008,V_tesla_model_3,2025-08-03 14:20:59,2025-08-03 16:47:59,32.59,DC Fast Charge,6.19,Credit Card,CHAdeMO,U-3811
SES-003963,STN-015,VH-014,03-Mar-2025 11:35:44,03-Mar-2025 14:32:44,37.66,Level 2,$4.52,Credit Card,CCS,U-7368
SES-015040,STN-017,VH-006,07-26-2025 10:34:16,07-26-2025 10:47:16,14.69,DC Fast Charge,5.58,debit_card,CHAdeMO,U-3673
SES-017441,STN-018,V_kia_ev6,08/31/2025 16:54,08/31/2025 19:25,17.37,DC Fast Charge,$6.77,credit card,CCS,U-5075
SES-011637,STN-017,VH-011,2025/06/19 10:58,2025/06/19 11:11,46.03,DC Fast Charge,20.25,credit card,CCS,U-9958
SES-009419,STN-006,VH-003,05-15-2025 09:19:09,05-15-2025 11:53:09,22.23,Level 2,9.11,Apple Pay,J1772,U-8471
SES-007659,STN-010,VH-007,18-Apr-2025 17:53:39,18-Apr-2025 19:24:39,61.76,DC Fast Charge,10.5,Google Pay,CCS,U-1878
SES-025300,STN-005,VH-001,12/17/2025 16:47,12/17/2025 19:06,62.29,DC Fast Charge,14.95,Apple Pay,CHAdeMO,U-6953
SES-008405,STN-013,VEH#0001,2025-04-30 20:52:49,2025-04-30 21:04:49,25.08,Level 2,2.51,CREDIT_CARD,J1772,U-3057
SES-004574,STN-008,VH-008,03/10/2025 16:17,03/10/2025 16:36,10.13,Level 2,1.01,app_wallet,Tesla Supercharger,U-1844
SES-025143,STN-002,VH-006,12-14-2025 23:02:21,12-15-2025 00:46:21,52.85,DC Fast Charge,11.1,Credit Card,J1772,U-9911
SES-020537,STN-005,VEH#0005,11-Oct-2025 16:04:09,11-Oct-2025 16:35:09,67.05,DC Fast Charge,12.74,credit_card,J1772,U-3929
SES-021568,STN-009,V_nissan_leaf,2025-10-25 10:34:42,2025-10-25 13:29:42,1.79,Level 1,0.47,debit_card,CHAdeMO,U-1222
SES-013591,STN-014,V_lucid_air,2025/07/16 16:31,2025/07/16 18:46,-15.04,DC Fast Charge,2.11,Apple Pay,CHAdeMO,U-9494
SES-003145,STN-011,VH-010,02/19/2025 09:49,02/19/2025 10:43,78.39,DC Fast Charge,20.38,CREDIT_CARD,J1772,U-4003
SES-002518,STN-018,V_volkswagen_id.4,09-Feb-2025 12:18:11,09-Feb-2025 12:36:11,3.34,Level 1,1.4,debit_card,J1772,U-6338
SES-020905,STN-003,VH-003,10-17-2025 16:24:51,10-17-2025 17:08:51,5.3,Level 2,1.11,app_wallet,CHAdeMO,U-9812
SES-023422,STN-004,VH-002,11-20-2025 14:20:28,11-20-2025 15:55:28,28.33,Level 2,$11.05,debit_card,CHAdeMO,U-5697
SES-015452,STN-017,VH-014,2025/08/02 06:17,2025/08/02 07:17,25.85,Level 2,7.75,credit card,J1772,U-1649
SES-011315,STN-014,VH-014,2025-06-14 17:52:23,2025-06-14 18:24:23,12.19,DC Fast Charge,1.95,credit_card,CCS,U-2956
SES-026654,STN-007,VH-002,2025/12/29 09:57,2025/12/29 12:04,16.14,Level 2,4.84,app_wallet,CCS,U-6899
SES-002269,STN-003,VH-005,2025/02/05 14:21,2025/02/05 14:38,20.03,DC Fast Charge,3.81,app_wallet,Tesla Supercharger,U-1232
SES-024329,STN-005,VH-002,2025/12/02 14:02,2025/12/02 15:06,32.22,Level 2,8.05,Google Pay,J1772,U-4930
SES-004302,STN-016,VH-014,03-08-2025 19:05:44,03-08-2025 21:22:44,67.13,DC Fast Charge,18.13,credit_card,Tesla Supercharger,U-3991
SES-004367,STN-015,VH-014,03/09/2025 20:18,03/09/2025 21:04,3.27,Level 1,0.36,credit card,CHAdeMO,U-4621
SES-023887,STN-008,VH-013,11-26-2025 13:40:38,11-26-2025 14:28:38,37.67,Level 2,16.57,Credit Card,Tesla Supercharger,U-9929
SES-019853,STN-018,VH-012,10/03/2025 21:44,10/03/2025 23:46,38.28,Level 2,14.55,Apple Pay,J1772,U-5577
SES-022992,STN-017,VH-009,2025/11/15 15:29,2025/11/15 16:00,48.5,DC Fast Charge,$21.34,credit card,J1772,U-6837
SES-010532,STN-002,VEH#0006,2025-06-02 07:51:20,2025-06-02 09:31:20,5.7,Level 1,$1.71,Google Pay,Tesla Supercharger,U-1367
SES-005410,STN-007,V_volkswagen_id.4,03/16/2025 09:38,03/16/2025 10:15,25.03,Level 2,4.51,Google Pay,Tesla Supercharger,U-2853
SES-019522,STN-007,VH-003,2025-09-27 17:20:20,2025-09-27 17:52:20,32.34,DC Fast Charge,11.97,Credit Card,CHAdeMO,U-2378
SES-001981,STN-017,VH-004,01-Feb-2025 16:40:29,01-Feb-2025 18:53:29,24.04,Level 2,8.17,credit_card,CHAdeMO,U-2583
SES-013197,STN-007,V_tesla_model_y,07-12-2025 06:25:49,07-12-2025 09:21:49,66.01,DC Fast Charge,15.84,debit_card,CCS,U-2174
SES-025057,STN-018,VH-011,12/13/2025 13:16,12/13/2025 15:34,37.18,Level 2,5.58,CREDIT_CARD,J1772,U-7251
SES-017128,STN-012,V_tesla_model_y,08/26/2025 21:23,08/26/2025 21:37,55.38,DC Fast Charge,20.49,RFID,CCS,U-3330
SES-008714,STN-006,VH-002,2025/05/04 15:31,2025/05/04 18:29,5.65,Level 1,2.2,debit_card,CHAdeMO,U-9015
SES-005059,STN-005,VH-013,03/14/2025 09:58,03/14/2025 11:06,10.57,Level 2,1.37,Google Pay,CHAdeMO,U-1691
SES-014917,STN-018,VEH#0007,2025-07-25 12:16:24,2025-07-25 13:04:24,15.89,Level 2,5.24,debit_card,Tesla Supercharger,U-2232
SES-021499,STN-005,VH-013,10-25-2025 08:50:32,10-25-2025 09:55:32,50.35,DC Fast Charge,9.06,app_wallet,J1772,U-6990
SES-015816,STN-014,V_kia_ev6,08/07/2025 17:57,08/07/2025 18:22,21.98,Level 2,6.15,credit card,J1772,U-6370
SES-010724,STN-011,VH-003,06/05/2025 11:17,06/05/2025 13:46,14.29,DC Fast Charge,3.86,Apple Pay,J1772,U-2081
SES-009820,STN-005,VH-008,2025/05/22 14:54,2025/05/22 16:14,70.21,DC Fast Charge,24.57,app_wallet,CHAdeMO,U-8908
SES-003867,STN-007,VH-003,03/02/2025 19:45,03/02/2025 20:13,39.33,Level 2,13.77,Apple Pay,Tesla Supercharger,U-8394
SES-019617,STN-005,VEH#0001,09-29-2025 13:36:04,09-29-2025 13:49:04,3.53,Level 1,0.74,credit card,Tesla Supercharger,U-6592
SES-004231,STN-008,VH-002,2025/03/08 19:17,2025/03/08 21:51,79.83,DC Fast Charge,29.54,Credit Card,Tesla Supercharger,U-9983
SES-007451,STN-009,VH-011,04-15-2025 19:06:08,04-15-2025 20:05:08,27.15,DC Fast Charge,8.96,CREDIT_CARD,CCS,U-3873
SES-005743,STN-014,V_volkswagen_id.4,03-21-2025 11:30:54,03-21-2025 11:57:54,38.07,DC Fast Charge,4.19,CREDIT_CARD,CHAdeMO,U-2035
SES-022199,STN-009,VH-013,11-03-2025 16:02:31,11-03-2025 17:16:31,7.47,Level 1,1.79,Google Pay,CHAdeMO,U-3291
SES-021192,STN-006,VH-010,10/20/2025 11:09,10/20/2025 11:31,38.54,Level 2,$11.56,CREDIT_CARD,J1772,U-5637
SES-014163,STN-003,VEH#0006,20-Jul-2025 15:25:59,20-Jul-2025 16:01:59,27.57,Level 2,4.41,Credit Card,CCS,U-3809
SES-006235,STN-015,VEH#0005,28-Mar-2025 17:16:36,28-Mar-2025 18:05:36,6.37,Level 2,$1.21,credit card,Tesla Supercharger,U-3088
SES-014122,STN-010,VH-012,2025/07/20 08:52,2025/07/20 10:59,59.19,DC Fast Charge,18.94,RFID,CHAdeMO,U-5822
SES-015877,STN-006,VH-014,08-Aug-2025 06:46:31,08-Aug-2025 09:39:31,34.39,DC Fast Charge,9.63,Google Pay,CHAdeMO,U-4733
SES-002053,STN-013,VH-011,02/02/2025 16:16,02/02/2025 17:31,3.38,Level 1,1.49,app_wallet,Tesla Supercharger,U-1596
SES-009092,STN05,VH-004,05-10-2025 13:56:07,05-10-2025 15:39:07,26.83,DC Fast Charge,$7.24,CREDIT_CARD,CCS,U-5331
SES-001609,STN-018,VH-009,01/26/2025 08:01,01/26/2025 10:29,57.8,DC Fast Charge,24.28,CREDIT_CARD,CHAdeMO,U-2290
SES-014221,STN-010,VH-007,2025/07/20 12:41,2025/07/20 15:08,79.95,DC Fast Charge,25.58,RFID,Tesla Supercharger,U-7974
SES-026932,STN-017,VH-005,12-31-2025 17:52:41,12-31-2025 18:20:41,39.08,DC Fast Charge,4.69,credit card,CCS,U-1070
SES-010636,STN-018,VH-009,2025/06/03 07:02,2025/06/03 09:49,60.21,DC Fast Charge,$6.62,Google Pay,J1772,U-3980
SES-016835,STN-003,VEH#0001,2025-08-22 12:41:02,2025-08-22 15:36:02,73.97,DC Fast Charge,26.63,credit card,Tesla Supercharger,U-6416
SES-016442,STN-004,VH-005,17-Aug-2025 09:09:21,17-Aug-2025 11:01:21,9.41,Level 2,4.05,debit_card,Tesla Supercharger,U-6165
SES-015664,STN-012,VEH#0009,06-Aug-2025 09:53:37,06-Aug-2025 12:20:37,64.29,DC Fast Charge,9.0,CREDIT_CARD,Tesla Supercharger,U-4395
SES-021926,STN-008,VH-006,10-31-2025 17:40:51,10-31-2025 19:01:51,34.47,DC Fast Charge,7.58,debit_card,Tesla Supercharger,U-3639
SES-025914,STN-003,VH-007,23-Dec-2025 19:20:03,23-Dec-2025 22:13:03,26.8,DC Fast Charge,9.38,RFID,Tesla Supercharger,U-1881
SES-000207,STN-009,VEH#0006,2025/01/04 09:53,2025/01/04 10:28,3.05,Level 1,0.64,credit card,J1772,U-7828
SES-016280,STN-012,VEH#0006,08/14/2025 18:51,08/14/2025 19:57,-45.89,DC Fast Charge,$19.27,Credit Card,Tesla Supercharger,U-9905
SES-013856,STN-002,VH-013,07-18-2025 06:46:39,07-18-2025 09:06:39,58.68,DC Fast Charge,24.06,RFID,Tesla Supercharger,U-5054
SES-009406,STN-005,VH-009,2025/05/15 16:09,2025/05/15 17:35,9.99,Level 1,$3.0,debit_card,CCS,U-3617
SES-010635,STN-005,VH-004,06-03-2025 16:14:45,06-03-2025 17:22:45,23.59,Level 2,3.07,credit_card,J1772,U-5989
SES-000231,STN01,VH-002,01-04-2025 04:35:00,01-04-2025 05:08:00,38.71,Level 2,12.39,Google Pay,CHAdeMO,U-8474
SES-005220,STN-012,VH-003,03-15-2025 07:40:58,03-15-2025 10:16:58,28.46,Level 2,$12.52,Credit Card,CHAdeMO,U-3317
SES-009973,STN-011,VH-014,2025-05-24 07:19:48,2025-05-24 07:57:48,,Level 2,4.01,credit card,J1772,U-7657
SES-006392,STN-007,VEH#0010,2025/03/30 06:14,2025/03/30 08:58,36.12,Level 2,15.17,credit card,CHAdeMO,U-4764
SES-005860,STN-017,VH-005,2025-03-22 13:32:37,2025-03-22 15:23:37,48.12,DC Fast Charge,6.74,CREDIT_CARD,Tesla Supercharger,U-4976
SES-013317,STN-009,VH-014,2025/07/14 15:46,2025/07/14 18:11,37.4,Level 2,13.46,Credit Card,J1772,U-4411
SES-018729,STN-017,VH-010,09/18/2025 08:39,09/18/2025 10:01,13.45,Level 2,4.03,credit card,CCS,U-8923
SES-008822,STN-012,VH-006,2025/05/06 08:33,2025/05/06 10:11,43.06,DC Fast Charge,$17.65,app_wallet,CHAdeMO,U-3358
SES-004691,STN-009,VEH#0011,2025-03-11 10:01:58,2025-03-11 10:33:58,16.74,Level 2,4.35,Credit Card,CCS,U-2538
SES-005982,STN-004,VH-014,2025-03-24 16:40:31,2025-03-24 17:34:31,20.47,DC Fast Charge,5.94,Credit Card,Tesla Supercharger,U-8527
SES-026804,STN-005,VEH#0005,2025/12/30 19:42,2025/12/30 22:09,14.41,Level 2,$3.03,app_wallet,Tesla Supercharger,U-1329
SES-008906,STN-018,VH-011,07-May-2025 06:20:34,07-May-2025 08:04:34,27.45,Level 2,11.25,Apple Pay,CCS,U-1601
SES-016363,STN-005,VH-006,08/15/2025 18:52,08/15/2025 21:43,28.28,DC Fast Charge,11.59,credit_card,CCS,U-9770
SES-007309,STN-005,VH-012,2025-04-13 19:53:06,2025-04-13 21:57:06,-8.1,Level 2,2.92,RFID,CCS,U-6900
SES-011112,STN-009,VEH#0008,2025-06-11 07:09:29,2025-06-11 09:34:29,67.33,DC Fast Charge,20.87,credit card,J1772,U-7969
SES-004074,STN-006,VH-004,05-Mar-2025 11:46:40,05-Mar-2025 12:50:40,43.17,DC Fast Charge,6.48,Credit Card,CHAdeMO,U-5681
SES-014495,STN-009,VH-004,07/22/2025 17:03,07/22/2025 19:02,17.1,DC Fast Charge,3.25,debit_card,CHAdeMO,U-5153
SES-016370,STN-016,VH-008,2025-08-16 06:25:22,2025-08-16 06:51:22,8.83,Level 2,2.3,Credit Card,CCS,U-7999
SES-018690,STN-004,VH-014,17-Sep-2025 08:27:13,17-Sep-2025 08:37:13,10.6,Level 2,2.54,Apple Pay,CCS,U-6659
SES-007071,STN-008,VH-005,04/09/2025 23:06,04/09/2025 23:18,59.55,DC Fast Charge,22.63,credit_card,CHAdeMO,U-6254
SES-015988,STN-002,VH-002,08-10-2025 07:01:52,08-10-2025 08:13:52,36.85,Level 2,10.69,CREDIT_CARD,CCS,U-4662
SES-011431,STN-013,VEH#0010,2025/06/16 17:37,2025/06/16 18:57,21.66,DC Fast Charge,6.5,app_wallet,Tesla Supercharger,U-2402
SES-026821,STN-012,VH-010,12-30-2025 23:48:43,12-31-2025 00:16:43,6.67,Level 1,$1.67,credit_card,J1772,U-7692
SES-025196,STN-012,VEH#0013,12-15-2025 08:26:35,12-15-2025 09:06:35,42.01,DC Fast Charge,15.96,Apple Pay,J1772,U-6962
SES-022294,STN-010,VH-003,11-05-2025 08:36:29,11-05-2025 09:44:29,26.58,Level 2,5.58,CREDIT_CARD,J1772,U-8172
SES-024769,STN-014,V_tesla_model_3,2025-12-09 04:51:38,2025-12-09 07:21:38,38.73,Level 2,12.78,Apple Pay,Tesla Supercharger,U-8505
SES-018149,STN-008,VEH#0010,10-Sep-2025 16:35:46,10-Sep-2025 18:42:46,27.57,DC Fast Charge,11.58,credit card,J1772,U-1118
SES-007070,STN-007,VH-002,09-Apr-2025 04:24:29,09-Apr-2025 07:05:29,26.12,Level 2,8.62,RFID,Tesla Supercharger,U-9332
SES-026594,STN-018,V_hyundai_ioniq_5,12/29/2025 00:55,12/29/2025 03:08,32.02,DC Fast Charge,4.16,Credit Card,J1772,U-3112
SES-012638,STN-012,V_ford_f-150_lightning,07/04/2025 11:12,07/04/2025 12:30,20.27,Level 2,3.65,Credit Card,Tesla Supercharger,U-3478
SES-001312,STN-007,VH-003,2025/01/21 06:53,2025/01/21 07:55,2.87,Level 1,0.83,Apple Pay,Tesla Supercharger,U-3266
SES-003742,STN-001,VH-006,2025/02/28 14:16,2025/02/28 17:06,28.37,Level 2,$9.93,app_wallet,CHAdeMO,U-4554
SES-005272,STN-006,VH-011,03/15/2025 20:54,03/15/2025 23:27,25.03,Level 2,7.01,credit card,CCS,U-8729
